Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,133.3887939453125,93.68000030517578,93.27172088623047,226.93821716308594,127.16999816894531,134.35516079708475,95.44000244140625,93.75838835723602,230.4509617716894,129.99000549316406,131.90965456039046,92.86000061035156,90.75891029747898,225.71512062356072,124.30999755859375,132.21534095915428,94.73999786376953,90.76884445169445,228.74840601373435,127.26000213623047,58280400,69002700,28707700,28623000,170291900
2023-01-20,135.95262145996094,97.25,98.605224609375,235.04981994628906,133.4199981689453,136.1005444209002,97.3499984741211,98.744272468271,235.55863232657438,133.50999450683594,132.35338844252215,93.19999694824219,95.25813426339823,229.46270795242353,127.3499984741211,133.3986444948596,93.86000061035156,95.29785572804852,229.80518098211877,128.67999267578125,80223600,67481500,53704800,35389800,138858100
2023-01-23,139.14759826660156,97.5199966430664,100.52210235595703,237.3590087890625,143.75,141.32687064316994,97.77999877929688,100.71081340264897,239.89326123728026,145.3800048828125,135.98223278773898,95.86000061035156,98.07882321356192,234.49206273479518,134.27000427246094,136.19917447397063,97.55999755859375,98.45623772940617,235.91086666584914,135.8699951171875,81760300,76501100,31791800,31934000,203119200
2023-01-24,140.54782104492188,96.31999969482422,98.53569030761719,236.8306427001953,143.88999938964844,141.16906439218428,98.08999633789062,100.40290962876882,238.69953795471773,146.5,138.34883807200805,96.0,98.02915454493625,235.2650879547733,141.10000610351562,138.35869358432294,96.93000030517578,98.87338334191755,237.28074883436128,143.0,66435100,66929500,27391400,40234400,158699100
2023-01-25,139.88714599609375,97.18000030517578,96.07256317138672,235.4314422607422,144.42999267578125,140.44921115138996,97.23999786376953,97.05583236404428,238.06354879354913,146.41000366210938,136.87955949987148,91.5199966430664,94.61453835317467,225.9304203613686,138.07000732421875,138.93063463423644,92.55999755859375,96.53936237974118,229.43337116242952,141.91000366210938,65799300,94261600,31000900,66526600,192734300
2023-01-26,141.95794677734375,99.22000122070312,98.48603820800781,242.662353515625,160.27000427246094,142.24390711048304,99.48999786376953,98.5356938241358,242.9656790686591,161.4199981689453,139.9265826744515,96.91999816894531,96.16193865558921,236.79149012411796,154.75999450683594,141.17892492583348,98.23999786376953,97.61201449571318,238.40597158463132,159.97000122070312,54105100,68523600,24542100,33454500,234815100
2023-01-27,143.90054321289062,102.23999786376953,100.02549743652344,242.8189239501953,177.89999389648438,145.18246711281154,103.48999786376953,100.88958698363005,244.45297920647357,180.67999267578125,141.09018721144076,99.52999877929688,98.29732591984958,241.51754738385625,161.1699981689453,141.16907645645273,99.52999877929688,98.37678399769513,243.6310618794315,162.42999267578125,70555800,87775600,29020400,26498900,306590600
2023-01-30,141.0112762451172,100.55000305175781,97.28424835205078,237.48622131347656,166.66000366210938,143.52581599866483,101.73999786376953,98.73333142649015,240.31401998539118,179.77000427246094,140.86336833761902,99.01000213623047,96.85717068197916,236.98718835759996,166.5,142.94402483372846,101.08999633789062,98.07385063828548,239.24746842953175,178.0500030517578,64015300,70691900,24365100,25867400,230878800
2023-01-31,142.2833251953125,103.12999725341797,99.19121551513672,242.47647094726562,173.22000122070312,142.33263284521934,103.3499984741211,99.23094455612757,242.61345717974683,174.3000030517578,140.30128406034757,101.13999938964844,97.12535084885097,237.72107040487643,162.77999877929688,140.71544123571715,101.16000366210938,97.19487477620002,238.21030908236347,164.57000732421875,65874500,66527300,22306800,26541100,196813500
2023-02-01,143.407470703125,105.1500015258789,100.74060821533203,247.3101043701172,181.41000366210938,144.57106804774983,106.23999786376953,101.49544482401241,249.68779672329654,183.80999755859375,139.35464368271474,101.23999786376953,97.75106424391362,240.18679177695304,169.92999267578125,141.96778362091698,102.52999877929688,99.06209226028501,242.66233781914565,173.88999938964844,77663600,80450100,26392600,31259900,213806300
2023-02-02,148.7225341796875,112.91000366210938,108.06050872802734,258.9051208496094,188.27000427246094,149.07751316889315,114.0,108.08036945745748,258.9931802305622,196.75,146.10937904089744,108.87999725341797,105.81586742547779,251.71330613086135,182.61000061035156,146.82922262442523,110.25,106.06416821981836,253.24952278481186,187.3300018310547,118339000,158154200,46622600,39940400,217448300
2023-02-03,152.35134887695312,103.38999938964844,104.50483703613281,252.78961181640625,189.97999572753906,155.1913011660709,108.77999877929688,107.28580131974107,258.5137098891533,199.0,145.77411121969988,102.5199966430664,102.5978887997948,251.56651521371487,183.69000244140625,145.97132678498124,105.26000213623047,102.80646055275001,253.95400217102897,183.9499969482422,154357300,144374800,36823400,29077300,232662000
2023-02-06,149.61988830566406,102.18000030517578,102.7667465209961,251.24359130859375,194.75999450683594,150.97084596204795,103.94999694824219,103.9883823348809,252.74066029817823,198.1699981689453,148.68310295478358,100.6500015258789,101.51530824301913,249.29643114757204,189.9199981689453,150.4482178700856,102.93000030517578,101.9870782943574,251.8991842011105,193.00999450683594,69858300,81945200,25573000,22518000,186188100
2023-02-07,152.499267578125,102.11000061035156,107.30567932128906,261.8013916015625,196.80999755859375,153.07120329051187,102.41000366210938,107.93139463668801,262.985340807931,197.5,148.54504029445562,98.08000183105469,102.84420598747944,254.48237043515354,189.5500030517578,148.54504029445562,101.16999816894531,102.92564938087827,254.92269717724312,196.42999267578125,83322600,119501300,33738800,50841400,186010300
2023-02-08,149.8072509765625,100.05000305175781,99.3203353881836,260.9892883300781,201.2899932861328,152.4302620416696,102.66999816894531,102.87600521369022,270.8034154831506,203.0,149.06768120571854,98.77999877929688,97.7858380250458,260.48046096986917,194.30999755859375,151.73999993153234,102.04000091552734,101.9920548349386,267.3200383189596,196.10000610351562,64120100,75878300,73546000,54686000,180673600
2023-02-09,148.77183532714844,98.23999786376953,94.81118774414062,257.9461364746094,207.32000732421875,152.1837234806971,101.77999877929688,99.92618634287975,268.0831750785003,214.0,148.32809651858278,97.56999969482422,93.22206395223701,257.14377806067694,204.77000427246094,151.64136936063508,101.31999969482422,99.85666241378209,267.9070265007635,207.77999877929688,56007100,64622500,97798600,42375100,215431400
2023-02-10,149.1372528076172,97.61000061035156,94.21526336669922,257.4374084472656,196.88999938964844,149.46316214008027,98.81999969482422,96.36057850251893,258.4060915123102,206.1999969482422,147.3694580195322,96.2300033569336,93.8875044670127,255.04992121599022,192.88999938964844,147.60648709847575,97.55999755859375,95.08927952165693,255.90119177142458,202.22999572753906,57450700,52740100,49325300,25818500,204754100
2023-02-13,151.9420623779297,99.54000091552734,94.35431671142578,265.4804382324219,194.63999938964844,152.34696638235076,99.68000030517578,94.70193636274934,268.6898422196811,196.3000030517578,149.04839042017383,96.91000366210938,93.41077657532756,261.4001752133106,187.61000061035156,149.0780171748983,97.8499984741211,94.36425086647505,261.8796493414977,194.4199981689453,62199000,52841500,43116600,44630900,172475500
2023-02-14,151.3000946044922,99.69999694824219,94.30464172363281,266.31219482421875,209.25,151.8630330104811,100.91999816894531,94.52811850783154,269.0519194736593,209.82000732421875,148.98911761787627,97.5199966430664,92.02027888800052,263.4843809353684,189.44000244140625,150.23348636384839,98.41000366210938,94.0166194610737,266.8014335016731,191.94000244140625,61707600,56202900,42513100,37047900,216455700
2023-02-15,153.4036865234375,101.16000366210938,96.4400405883789,264.18353271484375,214.24000549316406,153.57157647071767,101.16999816894531,96.67840726280502,265.5666447691535,214.66000366210938,150.98407305919312,98.44999694824219,93.71866562085579,261.1034044657681,206.11000061035156,151.21121650909475,99.08999633789062,94.09608015349215,263.2026047275784,211.75999450683594,65573800,47957600,36964500,28922400,181006400
2023-02-16,151.80377197265625,98.1500015258789,95.12901306152344,257.1502685546875,202.0399932861328,154.39127521881363,100.62999725341797,97.21473852424944,261.6527244708974,217.64999389648438,151.44823591009165,98.0999984741211,94.3245207947317,256.9050365553152,201.83999633789062,151.60624021713144,99.20999908447266,94.89064638572218,258.98459912030484,210.77999877929688,68167900,56339200,35642100,29603600,229586500
2023-02-17,150.6581573486328,97.19999694824219,93.94709777832031,253.13829040527344,208.30999755859375,151.10257366904202,97.94000244140625,95.09921725909615,255.12957315105942,208.44000244140625,148.97924287733272,95.6500015258789,92.81484660723504,251.11758101538413,197.5,150.46064065840176,97.80000305175781,94.42383870287512,254.44294147679955,199.99000549316406,59144100,60029400,31095100,30000100,213738500
2023-02-21,146.6386260986328,94.58000183105469,91.42436218261719,247.85110473632812,197.3699951171875,149.4236611977066,95.61000061035156,92.78008249699454,250.61732920198398,209.7100067138672,146.56950203742764,94.2699966430664,91.37469898910733,246.79170057721154,197.22000122070312,148.33729678255915,95.33999633789062,92.60626889724948,249.62658222759543,204.99000549316406,58867200,56580400,28367200,28397400,180018600
2023-02-22,147.06329345703125,95.79000091552734,91.17605590820312,246.71322631835938,200.86000061035156,148.09038924690807,97.01000213623047,91.7322472700053,249.48925469685545,201.99000549316406,145.33499611487431,94.80000305175781,90.25237663804509,245.5655422129501,191.77999877929688,147.0237810788301,95.0999984741211,91.30914022546922,249.24402266661136,197.92999267578125,51011300,59534100,29891100,22491100,191828500
2023-02-23,147.54721069335938,95.81999969482422,90.4510269165039,249.9110565185547,202.07000732421875,148.47555569965527,96.43000030517578,91.50382002098485,251.94156990467263,205.13999938964844,145.4140093743504,93.66999816894531,89.39823381202298,245.70286658270774,196.3300018310547,148.22865607328114,96.12000274658203,91.50382002098485,250.68598313263473,203.91000366210938,48394200,48467000,32423700,29219100,146360000
2023-02-24,144.89059448242188,93.5,88.74271392822266,244.46685791015625,196.8800048828125,145.3646375819345,94.13999938964844,89.51741129495574,246.21290841383657,197.6699981689453,143.91286646196608,92.31999969482422,88.2560464297052,243.36822342723977,192.8000030517578,145.2856278870893,93.52999877929688,89.02080964166122,245.19274996081018,196.3300018310547,55469600,57053800,31295600,24990900,142228100
2023-02-27,146.08558654785156,93.76000213623047,89.48760986328125,245.3889617919922,207.6300048828125,147.32008482695682,94.77999877929688,89.83522947965548,247.9982339676097,209.4199981689453,145.62141398934327,93.13999938964844,89.00094240035733,244.63364301109786,201.25999450683594,145.87819927591497,94.27999877929688,89.47767570923075,247.6450992749113,202.02999877929688,44998500,47470300,22724300,21190000,161028300
2023-02-28,145.5819091796875,94.2300033569336,89.68626403808594,244.66305541992188,205.7100067138672,147.2311969873109,94.69000244140625,90.82844180947724,246.69358352674163,211.22999572753906,145.0091001993268,92.91999816894531,88.9115590728912,243.9862127176486,203.75,145.2263730908277,93.13999938964844,88.93142738298188,244.3197396069621,210.58999633789062,50547000,43959300,30546900,22491000,153144900
2023-03-01,143.5079345703125,92.16999816894531,89.89482879638672,241.57315063476562,202.77000427246094,145.40412186804485,94.68000030517578,90.58013389010253,246.14426388843702,207.1999969482422,143.2116520085762,91.58999633789062,89.2393110103965,241.10229440260224,198.52000427246094,145.00908849876785,93.87000274658203,89.5472091723947,245.9775079191277,206.2100067138672,55479000,52299500,26323900,27565300,156852800
2023-03-02,144.10049438476562,92.12999725341797,91.6825942993164,246.3208465576172,190.89999389648438,144.89057616376812,92.2300033569336,91.85144461943293,246.60530911013456,193.75,142.1154118429578,90.38999938964844,89.15985700522896,240.92574220982544,186.00999450683594,142.5894699520932,91.41000366210938,89.24924924264828,241.84781698411012,186.74000549316406,52238100,55509400,23328600,24808200,181500700
2023-03-03,149.1570281982422,94.9000015258789,93.38096618652344,250.42108154296875,197.7899932861328,149.23603790139376,94.94000244140625,93.47035841930149,250.74478955196716,200.47999572753906,145.5029160774519,92.66000366210938,92.03021673850138,246.59546865075498,192.8800048828125,146.2041027048871,92.73999786376953,92.10966723953366,247.38021397852944,194.8000030517578,70732300,55759600,30242500,30760100,154193300
2023-03-06,151.92227172851562,93.75,94.93037414550781,251.97100830078125,193.80999755859375,154.36164111130708,96.55000305175781,95.64548174079101,255.159024778159,198.60000610351562,151.55686512341583,93.73999786376953,93.65907512168873,251.09798284876422,192.3000030517578,151.88275935147126,95.19000244140625,93.71866489544904,251.53939752130754,198.5399932861328,87558000,52112400,28288200,24109800,128100100
2023-03-07,149.719970703125,93.55000305175781,93.52994537353516,249.3028564453125,187.7100067138672,152.11982833887177,95.08999633789062,95.43689373660693,252.77535010371997,194.1999969482422,149.25579810311828,92.77999877929688,93.20616470053571,248.5573565201222,186.10000610351562,151.79391895570362,94.05999755859375,94.77144939806718,251.41184575322433,191.3800048828125,56182000,49100700,24101500,21473200,148125800
2023-03-08,150.97418212890625,93.91999816894531,94.0066909790039,248.86143493652344,182.0,151.56674727343432,94.16999816894531,95.58588054037929,249.68541087859464,186.5,149.9470862905562,92.18000030517578,93.76335345004838,246.0265535659087,180.0,150.91492862836495,93.5999984741211,93.76335345004838,249.19494687006076,185.0399932861328,47204800,44899100,25395200,17340200,151897800
2023-03-09,148.72244262695312,92.25,92.03022003173828,247.50778198242188,172.9199981689453,152.6234533766544,96.20999908447266,95.26805728523553,254.60969174965638,185.17999267578125,148.3669065925505,92.18000030517578,91.72729272669056,246.78188980997717,172.50999450683594,151.65561114338573,93.68000030517578,93.84777628448488,250.94103028534124,180.25,53833600,56218700,24438900,26653400,170023800
2023-03-10,146.6584014892578,90.7300033569336,90.39143371582031,243.84889221191406,173.44000244140625,149.06814463866203,93.56999969482422,92.546683040593,247.9687868907418,178.2899932861328,145.77943928176788,90.25,90.18286193383003,242.87778305422765,168.44000244140625,148.3472018339828,92.66999816894531,91.87130449901218,246.29140836322506,175.1300048828125,68572400,69827500,32850100,28333900,191488900
2023-03-13,148.60397338867188,92.43000030517578,91.03701782226562,249.0772247314453,174.47999572753906,151.24086003469367,94.0199966430664,92.44736468511762,252.9911326633416,177.35000610351562,145.86832084762136,88.12000274658203,89.32870693935652,241.04342237889503,163.91000366210938,145.97695730432906,89.97000122070312,89.94945899985898,242.6815702688881,167.4600067138672,84457100,72397100,31508600,33339700,167790300
2023-03-14,150.6976776123047,94.87999725341797,93.6093978881836,255.81619262695312,183.25999450683594,151.49763012479718,95.06999969482422,94.18545753995096,256.0908512385294,183.8000030517578,148.2385665656885,92.70999908447266,92.14938802966992,250.98021034956767,177.13999938964844,149.40392576424304,93.83000183105469,92.43741785555359,251.85323557231487,177.30999755859375,73695900,60912700,32303900,33620300,143717900
2023-03-15,151.09271240234375,96.19999694824219,95.89378356933594,260.37750244140625,180.4499969482422,151.34948260848185,96.66999816894531,96.58902286226427,261.3976758325825,182.33999633789062,148.06077752387876,93.06999969482422,92.40763779470394,254.26631088820125,176.02999877929688,149.31503194180715,93.22000122070312,92.90423945466418,255.02164452493233,180.8000030517578,77167900,70731800,38367300,46028000,145995600
2023-03-16,153.91726684570312,100.04000091552734,100.38304901123047,270.932373046875,184.1300048828125,154.51970266888276,100.98999786376953,101.27693342357118,271.285492819686,185.80999755859375,149.75946959563373,95.61000061035156,95.21839530498953,258.2587678945706,178.83999633789062,150.27302515053125,95.75,95.91363452706608,260.1519520817623,180.3699951171875,76161100,84446900,54499500,54768800,121136800
2023-03-17,153.07777404785156,98.94999694824219,101.76361083984375,274.1007995605469,180.1300048828125,154.7962009363973,100.66000366210938,102.78660904283481,277.92641410918964,186.22000122070312,152.36670189187112,97.45999908447266,100.0652340789256,271.050126784436,177.3300018310547,154.14438228182223,99.79000091552734,100.1546187401392,272.9531301637327,184.52000427246094,98944600,87300200,76140300,69527400,133197100
2023-03-20,155.447998046875,97.70999908447266,101.2372055053711,267.0380859375,183.25,155.8628026785515,98.4800033569336,101.88278912017725,272.1879588192312,186.44000244140625,152.23830291826783,95.69999694824219,100.104954429728,264.70347210809354,176.35000610351562,153.14690680049927,98.41000366210938,100.37311596762693,271.6974947352568,178.0800018310547,73641400,62388900,26033900,43466600,129684400
2023-03-21,157.3046875,100.61000061035156,105.12062072753906,268.5585021972656,197.5800018310547,157.4231944974596,100.8499984741211,105.239807836819,269.7552357131241,198.0,154.59866219140062,98.0,101.16767632232389,264.3797387846606,188.0399932861328,155.36900288355957,98.13999938964844,101.28686343160382,269.6375291272283,188.27999877929688,73938300,58597300,33122800,34558700,153391400
2023-03-22,155.87269592285156,98.69999694824219,103.51165008544922,267.0968933105469,191.14999389648438,160.12924367096628,102.0999984741211,106.7792898816501,275.680013304396,200.66000366210938,155.8529397304782,98.61000061035156,103.50171593064718,266.98897566413984,190.9499969482422,157.32446713632558,100.44999694824219,104.42539531119965,268.1857090207041,199.3000030517578,75701800,57475400,32336900,34873300,150376400
2023-03-23,156.95901489257812,98.70999908447266,105.53778839111328,272.364501953125,192.22000122070312,159.5465330865828,101.05999755859375,106.37306821219377,275.6996515319118,199.30999755859375,155.72451682640147,97.62000274658203,104.69356707273279,269.9514271903419,188.64999389648438,156.86026408901787,100.43000030517578,105.17030042962385,272.63916062583564,195.25999450683594,67622100,57559300,31385800,36610900,144193900
2023-03-24,158.26266479492188,98.12999725341797,105.3391342163086,275.2190246582031,190.41000366210938,158.35154504613158,98.30000305175781,105.43846060328934,275.2778779537336,192.36000061035156,155.8924343453171,96.4000015258789,104.02810623008074,270.02990624154876,187.14999389648438,156.88990343786057,98.06999969482422,105.02130947957274,271.9525170784999,191.64999389648438,59196500,56095400,25236200,28172000,116312400
2023-03-27,156.31710815429688,98.04000091552734,102.35953521728516,271.10888671875,191.80999755859375,158.77623413977568,99.33999633789062,104.68363500548605,276.09198781080295,197.38999938964844,155.91218910395636,97.08000183105469,101.93245747205177,270.26527306825443,189.94000244140625,157.9565254779494,99.06999969482422,104.6041769185728,275.1503053082786,194.4199981689453,52390300,46721300,25393400,26840200,120851600
2023-03-28,155.6949005126953,97.23999786376953,100.67107391357422,269.9808044433594,189.19000244140625,156.52449472162644,98.44000244140625,102.29992650610916,270.8734524502473,192.35000610351562,154.04561279409856,96.29000091552734,99.5984126714057,266.8614308808072,185.42999267578125,156.01093927220384,98.11000061035156,102.29992650610916,270.53012168828354,192.0,45992200,38720100,24913500,21878600,98654600
2023-03-29,158.7762451171875,100.25,101.20741271972656,275.1601257324219,193.8800048828125,159.05277154396305,100.41999816894531,102.1211578913809,275.778115168562,195.2899932861328,157.37385679009435,98.55999755859375,100.34332316406291,273.1001709238038,189.44000244140625,157.39359791374972,98.69000244140625,102.02183908186011,273.63966935521813,193.1300048828125,51305700,49783300,26148300,25087000,123660000
2023-03-30,160.34652709960938,102.0,100.63135528564453,278.63262939453125,195.27999877929688,160.45516356045198,103.04000091552734,100.9193851440288,279.03481352881886,197.3300018310547,159.27004812279844,101.01000213623047,99.60835712718224,276.1116667967819,194.4199981689453,159.5268183622626,101.55000305175781,100.75054240628135,278.80921921277934,195.5800018310547,49501700,53633400,25009800,25053400,110252200
2023-03-31,162.85501098632812,103.29000091552734,103.29313659667969,282.801513671875,207.4600067138672,162.95377687892702,103.48999786376953,103.48184763642851,283.7530149729274,207.7899932861328,159.90210067407045,101.94999694824219,100.75053873603554,277.60260755409064,197.1999969482422,160.42552675181378,102.16000366210938,101.01870027577499,278.31869572846455,197.52999877929688,68749800,56750300,28108000,32766000,170222100
2023-04-03,164.1092529296875,102.41000366210938,104.19694519042969,281.7519836425781,194.77000427246094,164.22775993608965,103.29000091552734,104.23666664784749,282.77212729380244,202.69000244140625,162.18343872786127,101.43000030517578,101.68413487782203,278.5345407324913,192.1999969482422,162.23282167038158,102.30000305175781,101.97216469810209,281.0555031510767,199.91000366210938,56976200,41135700,20719900,24883300,169545900
2023-04-04,163.57595825195312,103.94999694824219,104.40552520751953,281.7029113769531,192.5800018310547,164.77094409936112,104.19999694824219,105.37886011963423,284.9105652724409,198.74000549316406,163.06240276891677,102.11000061035156,103.88905528973119,280.22173037151373,190.32000732421875,164.53393008377392,102.75,104.1274219408047,281.7519757409846,197.32000732421875,46278300,48662500,20377200,25824300,126463800
2023-04-05,161.7291259765625,101.0999984741211,104.23667907714844,278.9170837402344,185.52000427246094,163.0031364887197,103.91000366210938,105.81587620043213,281.67348922118816,190.67999267578125,159.7934413430479,100.75,103.39444313724364,277.52418264519775,183.75999450683594,162.6969833628771,103.91000366210938,105.39873264995701,280.3982947048252,190.52000427246094,51511700,45175400,21864200,22064800,133882500
2023-04-06,162.6179962158203,102.05999755859375,108.15984344482422,286.0386047363281,185.05999755859375,162.91427882271006,102.37999725341797,108.88487762755793,286.5094310076184,186.38999938964844,159.99098020805553,99.80000305175781,104.10260877762528,276.65111679037716,179.74000549316406,160.41564039126865,100.75,105.05111219263884,277.80860462136076,183.0800018310547,45390100,43808000,34684200,29770300,123857900
2023-04-10,160.02056884765625,102.16999816894531,106.22308349609375,283.87078857421875,184.50999450683594,160.02056884765625,102.19999694824219,107.23615504440266,284.0767750869852,185.10000610351562,158.09475496590747,99.56999969482422,104.88226063748664,279.280022455151,176.11000061035156,159.41813321597525,100.95999908447266,106.66009534654383,283.69419877058414,179.94000244140625,47716900,37261200,19741500,23103000,142154600
2023-04-11,158.8058624267578,99.91999816894531,105.39874267578125,277.43585205078125,186.7899932861328,160.34651387560373,101.0,106.49126484989489,280.52579918788547,189.19000244140625,158.5194503856298,99.01000213623047,104.56444791793105,276.26857527576567,185.64999389648438,160.33664331436313,100.80000305175781,106.19330081261833,280.30017497191614,186.69000244140625,47644200,60417800,18721300,27276600,115770900
2023-04-12,158.11451721191406,97.83000183105469,104.50483703613281,278.0832824707031,180.5399932861328,160.05020172687142,100.51000213623047,106.85574568787112,281.53616835496916,191.5800018310547,157.798478475848,97.70999908447266,104.25653624772822,276.58246375618245,180.30999755859375,159.22062264903255,100.4000015258789,106.66008606087541,279.35850689315987,190.74000549316406,50133100,56735000,22761600,27403400,150256300
2023-04-13,163.50680541992188,102.4000015258789,107.45466613769531,284.31219482421875,185.89999389648438,163.7438344852104,102.56999969482422,107.52915335326844,284.37104811494265,186.5,159.41814822842684,98.70999908447266,105.71656038395149,277.76942120916596,180.94000244140625,159.625550544249,98.94999694824219,105.74635527018073,278.18139424423316,182.9600067138672,68445600,67925100,21650700,24222700,112933000
2023-04-14,163.1611785888672,102.51000213623047,108.71602630615234,280.6827697753906,185.0,164.2574136863755,103.19999694824219,108.835213423486,282.9781378461247,186.27999877929688,161.7884170766324,101.11000061035156,106.8587335097848,278.27948405144895,182.00999450683594,162.5488571823505,102.06999969482422,106.95805989633256,281.52635353888274,183.9499969482422,49386500,51450500,20758700,20987900,96438700
2023-04-17,163.18089294433594,102.73999786376953,105.69668579101562,283.2919921875,187.0399932861328,163.33891231813308,103.7300033569336,105.98471563667432,286.0386085271272,189.69000244140625,161.99577777997115,101.58999633789062,104.60416375483595,280.702357854445,182.69000244140625,163.04262975965267,103.16000366210938,104.71341671620785,284.40044560842966,186.32000732421875,41516200,39919500,29043400,23836200,116662200
2023-04-18,164.405517578125,102.30000305175781,104.40552520751953,282.87017822265625,184.30999755859375,165.33386254581205,104.19999694824219,106.32240772509635,286.195538225493,187.69000244140625,163.59567960391064,101.5199966430664,104.06783217242112,281.53613062654506,183.5800018310547,164.0401109685465,103.94999694824219,106.2727445330839,286.0091595266916,187.14999389648438,49923000,39790500,17641400,20161800,92067000
2023-04-19,165.55116271972656,104.30000305175781,104.30620574951172,282.94866943359375,180.58999633789062,166.07458878664085,105.12000274658203,105.00641588467009,283.5372022349438,183.5,163.48707013576512,101.38999938964844,103.09450410586554,279.11323768855965,177.64999389648438,163.74385542338587,101.58000183105469,103.5066768012728,280.5355652058813,179.10000610351562,47720200,58398900,16732000,17150300,125732700
2023-04-20,164.5832977294922,103.80999755859375,105.18022155761719,280.6532897949219,162.99000549316406,165.78816920558748,105.25,106.16150529951382,283.51761266618416,169.6999969482422,163.50681889136789,103.20999908447266,103.92878339007942,279.6429351736415,160.55999755859375,164.03024493447634,103.52999877929688,103.93871754390013,279.80970610176666,166.1699981689453,52456400,57696900,22515300,23244400,210970800
2023-04-21,162.9735107421875,106.95999908447266,105.1901626586914,280.3100280761719,165.0800018310547,164.38576938158798,108.1500015258789,105.91519680716492,280.81028105928004,166.0,162.45008473615934,105.08000183105469,104.76804823513352,277.6615101881032,161.32000732421875,163.00313749199609,106.0999984741211,105.36893197403585,279.57433198899173,164.8000030517578,58337300,86774200,22379000,21676400,123539000
2023-04-24,163.27967834472656,106.20999908447266,106.05422973632812,276.3961181640625,162.5500030517578,163.54633418620037,109.2300033569336,106.59056033951099,279.5154924785271,165.64999389648438,161.85753394961128,105.06999969482422,104.64388310066502,273.4042992362368,158.61000061035156,162.95376899838274,107.66000366210938,105.32919568987732,276.71002236126867,164.64999389648438,41949600,69575600,21410900,26611000,140006600
2023-04-25,161.73902893066406,102.56999969482422,103.89900207519531,270.1672058105469,160.6699981689453,164.24752277490956,105.44999694824219,106.70976934794172,276.22933373061375,163.47000122070312,161.69951654722522,102.44999694824219,103.84933887714503,270.1181414486959,158.75,163.14141715156464,104.91000366210938,105.88540875656405,274.1791977810331,159.82000732421875,48714100,65026800,31408100,45772200,121999300
2023-04-26,161.7291259765625,104.9800033569336,103.74008178710938,289.7367248535156,153.75,163.23027992570658,106.62000274658203,106.29261396828335,293.85663480146826,160.6699981689453,160.78103984940847,104.0999984741211,102.56810158850384,287.14709026508365,153.13999938964844,161.03781003602157,105.04000091552734,104.8425380577273,291.0413759757721,160.2899932861328,45498800,73803800,37068200,64599200,153364100
2023-04-27,166.32147216796875,109.81999969482422,107.6334457397461,299.0162658691406,160.19000244140625,166.4696059197472,110.86000061035156,108.4081431113503,299.3792343711165,160.47999572753906,163.14140369362494,106.80000305175781,103.71028810752743,289.6189889013241,152.3699951171875,163.14140369362494,108.16000366210938,104.5147879436502,290.3252582511895,152.63999938964844,64902300,149961200,38235200,46462600,127015200
2023-04-28,167.5757293701172,105.44999694824219,107.48445129394531,301.39996337890625,164.30999755859375,167.74363439949644,109.4800033569336,107.55397521469986,303.038096464785,165.0,165.79806388046575,104.33000183105469,105.31926801932504,297.525285592319,157.32000732421875,166.40049965137717,107.7300033569336,107.06730776941805,298.2119472041732,160.89999389648438,55275900,130715900,23957900,36469600,122515800
2023-05-01,167.4868621826172,102.05000305175781,106.97792053222656,299.73236083984375,161.8300018310547,168.3361976788922,105.2300033569336,107.94132889158566,302.7143903771624,163.27999877929688,166.54864641883398,101.81999969482422,106.76934876023223,299.33017676280843,158.8300018310547,167.1807089926042,104.94999694824219,106.9878546863804,301.1154729285125,163.1699981689453,52472900,74728100,20926300,21294100,109015000
2023-05-02,166.4498291015625,103.62999725341797,105.25968933105469,299.585205078125,160.30999755859375,168.2373948789832,103.9000015258789,106.99779511039645,303.28329262686395,165.49000549316406,165.4622306932786,101.1500015258789,103.78974510926527,298.1138131714134,158.92999267578125,167.98060964831367,101.47000122070312,106.92827118232437,301.8903917190822,161.8800048828125,48425700,73469400,20343100,26404400,128259700
2023-05-03,165.37338256835938,103.6500015258789,105.39874267578125,298.594482421875,160.61000061035156,168.80035091617836,105.95999908447266,107.39507596189736,302.7241809919645,165.0,165.08698560494395,103.27999877929688,104.9021409986805,298.29039713141395,159.91000366210938,167.39796271242133,103.73999786376953,105.49806149569336,300.7721438172862,160.00999450683594,65136000,65051900,17116300,22360800,119728000
2023-05-04,163.73397827148438,104.0,104.49491119384766,299.585205078125,161.1999969482422,164.96847661956093,105.38999938964844,105.57750665771563,301.8903917190822,162.9499969482422,162.2723364468385,103.30999755859375,103.98837542350432,297.6135303437571,159.64999389648438,162.84514548869322,104.04000091552734,105.43845881135304,300.39936209486564,162.7100067138672,81235400,45345500,19780600,22519900,95108500
